osm_id,osm_type,name,category,amenity,lat,lon,postcode,street,cuisine,website
7908687362,node,Phineas,Bar,bar,51.5257384,-0.1334,WC1H 0AY,Gordon Street,,https://studentsunionucl.org/eat-drink-shop/bars/phineas
7920219946,node,B2B Lounge,Restaurant,restaurant,51.5517651,0.0498752,E12 5AW,Romford Road,,
7923826968,node,Tony's Pita,Restaurant,restaurant,51.5120072,-0.3056754,,Bond Street,greek,https://tonyspita.co.uk
7925150533,node,Mii Kitchen Indian and Japanese,Fast Food,fast_food,51.4983264,-0.0132172,E14 9TS,Skylines Village,,
7925251503,node,Island Poké,Fast Food,fast_food,51.5059159,-0.0167868,E14 5AR,Crossrail Place,hawaiian,
7928646682,node,POE,Coffee Shop,cafe,51.5611,-0.083263,N16 0UL,Stoke Newington Church Street,,
7929807779,node,London Welsh Bar,Pub,pub,51.5248677,-0.1170162,WC1X 8UE,Gray's Inn Road,,
7930695743,node,La Trattoria by Alfredo Russo,Restaurant,restaurant,51.4944895,-0.1749867,,Cromwell Place,,https://www.starhotelscollezione.com/en/our-hotels/the-pelham-london/dining/la-trattoria.html
7930695761,node,The Drawing Rooms,Coffee Shop,cafe,51.4942515,-0.1753433,,Harrington Road,,
7930695762,node,Apero Restaurant,Restaurant,restaurant,51.4942304,-0.1757921,,Harrington Road,,https://ampersandhotel.com/eat-drink/apero/
7931302526,node,Jürgen's Lounge,Bar,bar,51.5892949,-0.2814679,NW9 9QJ,Rose Bates Drive,,
7939368572,node,Firezza,Fast Food,fast_food,51.4864976,-0.1899644,,Finborough Road,pizza,https://firezza.com/
7943534170,node,Stationers Park Cafe,Coffee Shop,cafe,51.5799255,-0.1126244,,Denton Road,coffee_shop,
7944207930,node,Platform,Bar,bar,51.505935,-0.0169528,E14 5AR,Crossrail Place,,https://experienceplatform.co.uk/
7947207091,node,Montpeliano,Restaurant,restaurant,51.4994498,-0.1660587,,Montpelier Street,italian,http://montpelianorestaurant.com/
7952947615,node,Clarnico Club,Coffee Shop,cafe,51.5463244,-0.0205368,E20 3AS,Tandy Place,cake,
7953132073,node,The Mantl,Restaurant,restaurant,51.4985717,-0.16608,,Brompton Road,turkish,https://www.themantl.com/
7953132083,node,Katara Cafe,Coffee Shop,cafe,51.4989922,-0.1658375,,Montpelier Street,,
7960181407,node,Uchi,Restaurant,restaurant,51.553693,-0.0559743,E5 8DY,Clarence Road,japanese,https://uchihackney.com/
7968221498,node,Wenlock Cafe,Coffee Shop,cafe,51.5310043,-0.0895114,N1 7QJ,Murray Grove,,
7968221499,node,Cafe Mandalay,Coffee Shop,cafe,51.5310727,-0.0894229,N1 7QJ,Murray Grove,,
7982364431,node,EL&N,Coffee Shop,cafe,51.498613,-0.1578848,,,coffee_shop,
7982688109,node,The Charcoal Grill,Restaurant,restaurant,51.6327805,-0.1279438,N14 5PA,Chase Side,turkish,
7982713131,node,Castle Coffee,Coffee Shop,cafe,51.6332283,-0.1311641,N14 5BU,Chase Side,,
7982720361,node,Leños & Carbon,Restaurant,restaurant,51.4940717,-0.0984532,SE17 1LB,Elephant Road,latin_american,https://www.lenosycarbonuk.com/
7982740905,node,Caffè Nero,Coffee Shop,cafe,51.6327766,-0.1278781,N14 5PA,Chase Side,coffee_shop,https://www.caffenero.com/uk/stores/southgate
7982747906,node,Chase Side Kebab,Fast Food,fast_food,51.632658,-0.1287031,N14 5BP,Chase Side,kebab,
7982762839,node,McDonald's,Fast Food,fast_food,51.632808,-0.1295393,N14 5BP,Chase Side,burger,
7982776242,node,Subway,Fast Food,fast_food,51.6327848,-0.1280174,N14 5PA,Chase Side,sandwich,
7982784556,node,KFC,Fast Food,fast_food,51.6330052,-0.1302053,N14 5BP,Chase Side,chicken,
7982785217,node,Southgate Kebab Shop,Fast Food,fast_food,51.632432,-0.1282667,N14 5BJ,Station Parade,,
7987658925,node,Fat Italian Pizza,Fast Food,fast_food,51.4984016,-0.0134028,E14 9TS,Skylines Village,,
7987884098,node,Balance,Coffee Shop,cafe,51.5014071,-0.1112257,SE1 7RG,Lower Marsh,breakfast;coffee_shop;lunch;cake,https://www.balancekitchen.co.uk/
7988790885,node,My Neighbours The Dumplings,Restaurant,restaurant,51.5382218,-0.0439038,E9 7HD,Victoria Park Road,asian,https://www.myneighboursthedumplings.com/
7992937936,node,il pampero,Restaurant,restaurant,51.4973998,-0.1562498,,Chesham Place,italian,https://www.ilpampero.com/
7997315371,node,Richmond Deli,Coffee Shop,cafe,51.4608539,-0.302042,TW9 1AA,Sheen Road,,
7997939685,node,Juicebaby,Fast Food,fast_food,51.4837274,-0.1772759,,King's Road,juice,https://www.juicebaby.co.uk/landing/
8000842973,node,Arnos Kebab House,Fast Food,fast_food,51.6162307,-0.1348102,N11 1AN,Bowes Road,kebab,
8002277920,node,Hampton by Hilton London Park Royal,Hotel,hotel,51.527607,-0.2863162,W5 3BQ,Connell Crescent,,https://www.hilton.com/en/hotels/lonprhx-hampton-london-park-royal/
8004435293,node,Old Spike,Coffee Shop,cafe,51.5049282,-0.0237821,E14 4QA,Cabot Square,,
8005434346,node,Arco Knightsbridge,Restaurant,restaurant,51.5005966,-0.1606657,,Pavilion Road,pizza,https://www.arcopizza.com/
8008319568,node,Le Chinois Restaurant and Bar,Restaurant,restaurant,51.4997684,-0.1604309,,,chinese,
8008319572,node,Sale E Pepe,Restaurant,restaurant,51.5004716,-0.160625,,Pavilion Road,italian,https://www.saleepepe.co.uk/
8013666070,node,Harrods Roast & Bake,Fast Food,fast_food,51.4988363,-0.1617372,,Basil Street,,https://www.harrods.com/en-gb/restaurants/harrods-roast-and-bake
8014016292,node,Dhaka Biryani,Restaurant,restaurant,51.5203951,-0.0522258,E1 4UN,Mile End Road,,
8014016293,node,Biryani House,Restaurant,restaurant,51.5204368,-0.0520166,E1 4UN,Mile End Road,,
8014787343,node,Jolene Hornsey Road,Restaurant,restaurant,51.5631285,-0.1178509,N7 7HE,Hornsey Road,pizza,https://bigjobakery.com
8014921976,node,Aetos,Restaurant,restaurant,51.5612922,-0.1125871,,Seven Sisters Road,greek,
8015000862,node,Mondrian Apartments & Hotel,Hotel,hotel,51.5608584,-0.1140809,,,,
8015000865,node,Ashmarino,Coffee Shop,cafe,51.5605486,-0.1140933,,Seven Sisters Road,,
8015000869,node,Apollo,Restaurant,restaurant,51.5604406,-0.1143266,,Seven Sisters Road,greek,
8015000873,node,Round Square,Restaurant,restaurant,51.560361,-0.114461,,Seven Sisters Road,vietnamese,
8015008697,node,Hana Sushi,Restaurant,restaurant,51.561113,-0.1130375,,Seven Sisters Road,sushi,https://hanasushi.net/
8015008698,node,Meskerem,Restaurant,restaurant,51.561141,-0.1129753,,Seven Sisters Road,ethiopian,
8015008699,node,Mukkebi,Restaurant,restaurant,51.5611737,-0.1129115,,,korean,https://mukkebi.co.uk/
8018029489,node,Zia Teresa,Restaurant,restaurant,51.4988503,-0.1640751,,Hans Road,italian,https://www.ziateresa.co.uk/
8018252387,node,Lady Marmalade Cafe,Coffee Shop,cafe,51.5225247,-0.4812196,UB8 2HL,Cowley High Road,,
8018447803,node,Curry Hut,Fast Food,fast_food,51.5126437,-0.014327,E14 6AQ,Market Square,,
8018447804,node,Ivy's,Coffee Shop,cafe,51.5127246,-0.0143498,E14 6AQ,Market Square,,
8021846740,node,Beacontree Heath Leisure Centre Cafe,Coffee Shop,cafe,51.5610467,0.1486453,,,,
8022804095,node,The Bourne Cafe,Coffee Shop,cafe,51.3907496,-0.5083215,,,,
8023891734,node,LayaLina,Restaurant,restaurant,51.4980381,-0.1655815,,Beauchamp Place,lebanese,https://www.layalina.co.uk/
8023891738,node,Patara,Restaurant,restaurant,51.4978726,-0.1652066,,Beauchamp Place,thai,http://www.pataralondon.com/
8023891739,node,Falamanki,Coffee Shop,cafe,51.4978452,-0.1651429,,Beauchamp Place,coffee_shop,https://falamankishishalounge.business.site/
8023891753,node,Hot May Pot Pot,Restaurant,restaurant,51.4973106,-0.1639107,,Beauchamp Place,chinese,https://www.hotmay.co.uk/
8024591455,node,The Coffee Corner,Coffee Shop,cafe,51.5126686,-0.0141171,E14 6AQ,Market Square,,
8026542696,node,Lahore Karahi,Restaurant,restaurant,51.4295571,-0.1661713,SW17 0SN,Tooting High Street,pakistani;curry,https://www.lahorekarahi.co.uk
8027864390,node,KOL,Restaurant,restaurant,51.5147945,-0.1575328,W1H 7BA,Seymour Street,mexican,https://kolrestaurant.com/
8027867056,node,Casa do Frango,Restaurant,restaurant,51.5244204,-0.0787771,EC2A 3EZ,King John Court,portuguese,https://www.casadofrango.co.uk/
8028059574,node,Chisou,Restaurant,restaurant,51.4971672,-0.1640788,,Beauchamp Place,japanese,https://www.chisourestaurant.com/
8028059575,node,Kaké,Restaurant,restaurant,51.4971237,-0.1641208,,Beauchamp Place,sushi,https://www.kakesw3.com/
8028586286,node,Borshtch n Tears,Restaurant,restaurant,51.4975605,-0.1649647,,Beauchamp Place,russian,https://www.borshtchntears.com/
8028586290,node,Ciro's Pizza Pomodoro,Restaurant,restaurant,51.4977001,-0.1652999,,Beauchamp Place,pizza,
8028586291,node,Saraya Cafe,Coffee Shop,cafe,51.4976839,-0.1652606,,Beauchamp Place,,
8033334385,node,Sen Viet,Restaurant,restaurant,51.5303652,-0.0769981,E2 8DP,Kingsland Road,vietnamese,
8033672162,node,Forman's Deli,Restaurant,restaurant,51.5393605,-0.0213169,E3 2NT,Stour Road,seafood,
8035810849,node,Rabbani's Indian Restaurant,Restaurant,restaurant,51.6600238,-0.4018571,WD17 1NJ,"The Parade, Cassiobury",indian,http://www.rabbanisindian.co.uk/
8040044501,node,The Watergate,Bar,bar,51.4817765,-0.026215,SE8 3HR,Watergate Street,,https://www.thewatergate.co.uk/
8040648086,node,Dock Coffee,Coffee Shop,cafe,51.5085574,-0.0077856,E14 0RG,Goddard Way,,
8040648087,node,Mooboo,Fast Food,fast_food,51.5087148,-0.0079281,E14 0BB,Poplar High Street,bubble_tea,
8040954133,node,The Bank Restaurant,Restaurant,restaurant,51.3673955,0.054966,BR6 8NN,Crofton Road,turkish,https://thebankrestaurant.com/
8042153077,node,Giovanni,Restaurant,restaurant,51.497152,-0.1668358,,Yeoman's Row,italian,https://www.giovannilondon.com/
8042598563,node,Bill's,Restaurant,restaurant,51.4108305,-0.3079474,KT1 1QN,Kingston Riverside,british,https://www.bills-website.co.uk/restaurants/kingston
8042840212,node,Hoxton Beach,Coffee Shop,cafe,51.5423186,-0.0613979,E8 3EU,London Fields West Side,,https://hoxtonbeach.com/
8043580175,node,My & Sanne,Restaurant,restaurant,51.497303,-0.1676476,,Brompton Road,,
8043743985,node,Osteria Romana,Restaurant,restaurant,51.5020808,-0.1629323,,Park Close,,
8044130967,node,Délisino,Coffee Shop,cafe,51.6343836,-0.1342307,N14 5HD,Chase Side,,
8044150895,node,Poseidon,Fast Food,fast_food,51.6343455,-0.1341651,N14 5HD,Chase Side,fish_and_chips,
8044153213,node,Costa,Coffee Shop,cafe,51.6484872,-0.1473739,EN4 0DW,Cockfosters Road,coffee_shop,
8046295769,node,Jamminz Caribbean,Restaurant,restaurant,51.483499,-0.2011993,SW6 1NP,North End Road,caribbean,
8046475868,node,55 Restaurant,Restaurant,restaurant,51.4811264,-0.1891996,,,european,
8046931748,node,Lucky & Joy,Restaurant,restaurant,51.5518416,-0.0523048,E5 0NP,Lower Clapton Road,asian,https://luckyandjoy.co.uk/
8047766608,node,Cafe Muse,Coffee Shop,cafe,51.4941185,-0.1679493,,Walton Street,,https://www.themuse.london/
8048876077,node,Monohon Ramen,Restaurant,restaurant,51.5246928,-0.0934388,,Old Street,japanese,http://monohonramen.com
8048931896,node,Posh Burger Co.,Fast Food,fast_food,51.5246461,-0.0936466,EC1V 9AY,Old Street,burger,http://theposhburger.com
8051099060,node,Yuku Korean and Japanese,Fast Food,fast_food,51.5532027,0.0168013,E7 9DU,Odessa Road,japanese;korean,
8058112563,node,Dinings SW3,Restaurant,restaurant,51.4960742,-0.1643646,,Lennox Gardens Mews,japanese,https://dinings.co.uk/sw3/
8059148755,node,Coco di Mama,Fast Food,fast_food,51.5205465,-0.0891648,EC1Y 4AB,Chiswell Street,italian,
8061462363,node,Greenspeares,Coffee Shop,cafe,51.4955489,-0.1655993,,Walton Street,,http://www.greenspeares.co.uk/
8062108410,node,My Fair Lady floating restaurant,Restaurant,restaurant,51.541341,-0.1447673,NW1 8QS,Camden High Street,,https://www.walkersquay.com/
8063412143,node,Sune,Restaurant,restaurant,51.5354032,-0.062727,E2 9AP,Pritchard's Road,,https://www.sune.restaurant/
8066034485,node,Clapton Square Brasserie,Restaurant,restaurant,51.5507864,-0.0531681,E5 0NS,Lower Clapton Road,,https://www.claptonsquarebrasserie.com/
8067584903,node,Jak's Cafe,Coffee Shop,cafe,51.4945201,-0.1671776,,Walton Street,,https://jakslondon.com/jaks-walton-street
8067670279,node,Jak's Bars,Bar,bar,51.4943277,-0.1674016,,Walton Street,,https://jakslondon.com/jaks-bar
8067692702,node,Zefi,Restaurant,restaurant,51.4940687,-0.167695,,Walton Street,,https://jakslondon.com/zefi-walton-street
8067755496,node,Eclipse,Bar,bar,51.4939324,-0.167881,,Walton Street,,
8068548995,node,Volta Do Mar,Restaurant,restaurant,51.4935293,-0.1673621,,Draycott Avenue,portuguese,https://www.voltadomar.co.uk/
8068548996,node,Mozzasando,Restaurant,restaurant,51.4934683,-0.1671797,,,italian,
8079021317,node,Ace of Spades,Coffee Shop,cafe,51.3761631,-0.3036677,KT6 5BZ,Hook Road,coffee_shop,
8079246117,node,BúnBúnBún,Restaurant,restaurant,51.5452243,-0.0760934,,Kingsland Road,vietnamese,http://www.bunbunbun.co/
8079999873,node,Tokyo Sukiyaki Tei,Restaurant,restaurant,51.4926621,-0.1670436,,Sloane Avenue,japanese,https://www.tokyosukiyakitei.com/
8082069829,node,Toconoco,Coffee Shop,cafe,51.5383822,-0.07821,,Hertford Road,japanese,https://www.toconoco.com/
8083151071,node,Pierino,Restaurant,restaurant,51.4951082,-0.1740376,,Thurloe Place,italian,https://pierinorestaurant.com/
8083151075,node,Big Fernand,Restaurant,restaurant,51.4951895,-0.1738373,,Thurloe Place,burger,
8083221303,node,Bocca Lounge,Restaurant,restaurant,51.4955622,-0.1739383,,Cromwell Road,,
8085831690,node,Five Guys,Fast Food,fast_food,51.4944743,-0.1744098,,Thurloe Street,burger,https://restaurants.fiveguys.co.uk/greater-london/43-thurloe-st
8086242929,node,Jones & Sons,Restaurant,restaurant,51.5491626,-0.0768781,N16 8JH,Gillett Street,,https://jonesandsonsdalston.com/
8086880054,node,Lina Stores,Restaurant,restaurant,51.4949983,-0.1737042,SW7 2HE,Exhibition Road,,
8086880056,node,Casa Brindisa,Restaurant,restaurant,51.4948505,-0.1736858,SW7 2HE,Exhibition Road,spanish;tapas,https://www.brindisakitchens.com/restaurant/tapas-brindisa-south-kensington/
8086880073,node,Quatre Seasons Cafè,Coffee Shop,cafe,51.4946405,-0.173623,,Exhibition Road,,
8087444595,node,The Whale Tea & Bakery,Coffee Shop,cafe,51.4943615,-0.1738342,SW7 2LT,Thurloe Street,bubble_tea,
8087444596,node,Chopstix,Fast Food,fast_food,51.4943765,-0.1737512,SW7 2LT,Thurloe Street,noodle,https://chopstixgroup.com/stores/south-kensington/
8087587347,node,Honest Burgers,Restaurant,restaurant,51.4943995,-0.1735933,SW7 2LT,Thurloe Street,burger,https://www.honestburgers.co.uk/locations/south-kensington/
8087587349,node,Daquise,Restaurant,restaurant,51.4944325,-0.1734277,SW7 2LT,Thurloe Street,,https://daquise.co.uk/
8090762947,node,The Well Bean Co.,Coffee Shop,cafe,51.5061973,0.0748793,E16 2GU,Upper Dock Walk,coffee_shop,https://www.wellbeanco.com/
8091174139,node,Aubaine,Restaurant,restaurant,51.4941448,-0.1690375,,Brompton Road,french,https://aubaine.co.uk/our-restaurants/brompton-road/
8091174144,node,Restaurant Ours,Restaurant,restaurant,51.4940456,-0.1690508,,Brompton Road,,https://www.restaurant-ours.com/
8091537625,node,Frequency Coffee Aldgate,Coffee Shop,cafe,51.5144262,-0.070963,E1 8EN,Leman Street,sandwich;breakfast,https://frequencycoffee.com/
8094817705,node,Harmony,Coffee Shop,cafe,51.6007821,-0.148139,N10 1HD,Colney Hatch Lane,,https://www.harmony-n10.com
8098206388,node,Trumpington Road Library,public_bookcase,public_bookcase,51.5553341,0.0149512,,,,
8099428221,node,Teez,Fast Food,fast_food,51.4934879,-0.1750691,,Old Brompton Road,,
8099428222,node,Carluccio's,Restaurant,restaurant,51.4934443,-0.1738347,SW7 3HZ,Old Brompton Road,italian,https://www.carluccios.com/caffes/south-kensington
8103865356,node,Espresso Bar,Coffee Shop,cafe,51.5486659,-0.0603563,E8 1LA,Dalston Lane,,
8106714991,node,Faraya,Restaurant,restaurant,51.4930827,-0.1761039,SW7 3JS,Old Brompton Road,lebanese,
8106721265,node,Rocca,Restaurant,restaurant,51.4928295,-0.1766075,,Old Brompton Road,italian,https://www.roccarestaurants.com/south_ken.htm
8106721281,node,Byron,Restaurant,restaurant,51.4924911,-0.177209,,Old Brompton Road,burger,https://www.byron.co.uk/
8106721282,node,Chucs Cafe,Coffee Shop,cafe,51.4924386,-0.177301,,Old Brompton Road,,https://www.chucsrestaurants.com/cafe/kensington/
8108797317,node,Naïfs,Restaurant,restaurant,51.4755199,-0.065227,SE15 5TN,Goldsmith Road,,https://www.naifs.co.uk/
8112512536,node,Esters,Coffee Shop,cafe,51.6623157,-0.0810531,,,,
8123358074,node,Kosmopol,Bar,bar,51.4873078,-0.1789994,,Fulham Road,,http://www.kosmopol.net/
8124840510,node,Michiko Sushino,Restaurant,restaurant,51.5369257,-0.2064941,,Salusbury Road,sushi,
8132648120,node,K K McCools,Pub,pub,51.5862995,-0.0889222,N15 3BH,West Green Road,,
8133278073,node,Orecchino,Restaurant,restaurant,51.4867573,-0.1797654,,Fulham Road,italian,http://orecchinoitalian.com/
8140084681,node,Bloomsbury Pizza Cafe,Restaurant,restaurant,51.5234933,-0.1277999,,,pizza,
8140279192,node,Namour,Restaurant,restaurant,51.4670761,-0.3681879,TW3 3LZ,Staines Road,lebanese,
8141001595,node,Saffron Indian,Fast Food,fast_food,51.5563855,-0.3989738,HA4 6SD,Station Approach,indian,https://www.saffronindianruilsip.co.uk/
8142720703,node,El Cafecito/Belle Juin,Coffee Shop,cafe,51.5575459,0.0156274,E11 3NL,Cann Hall Road,coffee_shop,
8143369475,node,Christ Church Spitalfields Cafe,Coffee Shop,cafe,51.519102,-0.0740045,E1 6QE,Fournier Street,,
8145815984,node,St Mary's Cafe,Coffee Shop,cafe,51.3387156,-0.4785168,,,,
8152084061,node,Aglio e Olio,Restaurant,restaurant,51.4860633,-0.1810355,,Fulham Road,italian,http://aglioeolio.co.uk/
8153964122,node,Yumenoki,Restaurant,restaurant,51.4858178,-0.1814476,,Fulham Road,japanese,https://yumenoki-fulhamroad.co.uk/
8156230793,node,Backlot Café,Fast Food,fast_food,51.6913243,-0.4174092,,,burger,
8156230803,node,Chocolate Frog Café,Coffee Shop,cafe,51.6905939,-0.418923,,,,
8158602043,node,La mia Mamma,Restaurant,restaurant,51.4859107,-0.1842976,,Hollywood Road,italian,https://www.lamiamamma.co.uk/
8158602044,node,il trillo,Restaurant,restaurant,51.4859473,-0.1843577,,Hollywood Road,italian,https://www.iltrillo.net/
8158602045,node,Bandol,Restaurant,restaurant,51.4859836,-0.1844152,,Hollywood Road,french,https://barbandol.co.uk/
8158602048,node,Stecca,Restaurant,restaurant,51.4861367,-0.1846662,,Hollywood Road,italian,https://stecca.co.uk/
8163647284,node,Rosa's Thai Cafe,Restaurant,restaurant,51.4849401,-0.1830601,,Fulham Road,thai,https://www.rosasthaicafe.com/
8163702840,node,Cappadocia,Restaurant,restaurant,51.4120906,-0.3012091,KT1 1SW,Fife Road,turkish,https://www.cappadociarestaurant.co.uk
8165272771,node,Starbucks,Coffee Shop,cafe,51.489038,-0.1912501,,Old Brompton Road,coffee_shop,https://www.starbucks.com/store-locator/store/2701/earls-court-old-brompton-roa-259-old-brompton-road-london-eng-sw-5-9-hp-gb
8165272773,node,La Pappardella,Restaurant,restaurant,51.4891199,-0.1910153,,Old Brompton Road,italian,https://la-pappardella.com/
8165272777,node,Meejana,Restaurant,restaurant,51.4892922,-0.1905729,,Old Brompton Road,lebanese,https://www.meejana.co.uk/kensington/
8167258432,node,Chaat House,Restaurant,restaurant,51.4676204,-0.3664905,TW3 1EF,High Street,,
8167917118,node,The Pembroke,Pub,pub,51.4889152,-0.1914946,SW5 9JA,Old Brompton Road,gastropub,https://www.thepembrokesw5.co.uk/
8167917171,node,Mriya Neo Bistro,Restaurant,restaurant,51.4887062,-0.1920703,,Old Brompton Road,ukrainian,
8172202030,node,Tea Stall,Coffee Shop,cafe,51.5528987,-0.1116281,N7 7BP,Hornsey Road,bubble_tea,
8186692280,node,Di Stefano,Coffee Shop,cafe,51.522128,-0.0458128,E1 4AA,Mile End Road,italian,
8188139428,node,Premier Inn,Hotel,hotel,51.4867345,-0.2540213,W4 2TH,Burlington Lane,,
8188720317,node,Karamay,Restaurant,restaurant,51.5488337,-0.0405332,E9 6AS,Homerton High Street,asian,
8188946984,node,Fook's House,Fast Food,fast_food,51.4573012,-0.4096535,TW14 0JS,Staines Road,chinese,
8191636256,node,The Chelsea Corner,Restaurant,restaurant,51.4831643,-0.1854999,SW10 9UZ,Fulham Road,italian,https://www.thechelseacorner.com/
8191636257,node,St. Anna,Coffee Shop,cafe,51.4831168,-0.1855786,,Fulham Road,,
8197659744,node,Docksider,Restaurant,restaurant,51.5086118,0.0347583,E16 1FR,Eastern Gateway,,https://www.docksider.co.uk/
8197679998,node,Raj Gate Tandoori,Restaurant,restaurant,51.5139084,0.031822,E16 3JP,Prince Regent Lane,indian,
8197680450,node,Loucas Fish Bar,Fast Food,fast_food,51.513891,0.031487,E16 3JH,Prince Regent Lane,fish_and_chips,
8199176424,node,Garden Community Cafe,Coffee Shop,cafe,51.5110862,0.0329021,E16 3DJ,Cundy Road,,https://www.ascensioncommunitytrust.org/garden-cafe
8199780697,node,Brewsters Coffee House,Coffee Shop,cafe,51.4015136,-0.2711204,,,,
8200232574,node,Le Royal,Fast Food,fast_food,51.51336,0.0319195,E16 3JP,Prince Regent Lane,chicken,
